index,amenity college,amenity school,amenity university,building school,building university,craft,amenity kindergarten,building retail,amenity marketplace,shop bakery,shop beverages,shop butcher,shop convenience,shop greengrocer,shop department_store,shop mall,shop supermarket,shop clothes,shop shoes,shop garden_centre,shop doityourself,shop hardware,amenity clinic,amenity doctors,amenity pharmacy,amenity post_office,building hospital,amenity bar,amenity biergarten,amenity cafe,amenity pub,amenity arts_centre,amenity cinema,amenity community_centre,amenity events_venue,amenity nightclub,amenity theatre,amenity public_bath,leisure beach_resort,leisure marina,leisure nature_reserve,leisure park,leisure sports_centre,leisure stadium,leisure swimming_pool,leisure water_park,tourism aquarium,tourism attraction,tourism camp_site,tourism caravan_site,tourism hostel,tourism hotel,tourism theme_park,tourism zoo,water lake
93750170,0,2,0,1,0,1,3,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0
93750174,0,5,0,14,0,11,9,11,1,6,3,3,1,0,1,0,9,14,3,1,3,1,0,12,4,6,0,1,0,3,1,0,0,2,0,0,1,0,0,0,0,11,11,1,11,0,0,0,0,0,0,2,0,0,1
93750175,0,12,0,1,0,2,3,4,0,8,3,3,0,0,0,0,6,2,0,1,3,0,0,1,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,5,7,0,11,0,0,2,1,0,1,1,0,0,0
93750179,0,3,0,2,0,4,5,1,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,0,0
93750180,0,2,0,1,0,3,4,15,0,2,1,0,0,3,0,0,3,1,0,0,0,0,0,1,2,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,1,3,0,1,0,0,3,0,0,0,3,0,0,0
93750181,0,1,0,1,0,3,4,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,22,0,0,0,0,0,0,1,0,0,0
93750183,0,1,0,1,0,9,1,2,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,7,0,15,0,0,0,0,0,0,1,0,0,4
93750190,2,8,0,14,0,2,8,4,1,9,3,4,1,0,1,1,7,4,1,0,3,0,1,6,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,11,2,0,19,0,0,5,2,0,1,0,0,0,0
93750196,1,3,0,3,0,4,5,5,0,0,1,2,0,0,0,0,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0
93750199,0,3,0,3,0,6,4,3,0,6,4,1,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,1,7,0,35,0,0,7,0,0,0,4,1,0,0
93750204,0,1,0,1,0,0,3,4,0,3,0,1,0,0,0,0,3,1,0,0,0,1,0,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0
93750205,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
93750208,0,5,0,5,0,0,3,6,0,2,2,2,0,0,0,0,3,1,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,1,0,0,1
93750209,0,1,0,1,0,2,2,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0
93750213,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,0,0,0
93755332,0,1,0,4,0,0,3,6,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,4,5,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,0,0,3,0,0,0
93755333,0,7,0,4,0,8,10,0,1,3,3,3,1,0,0,0,1,0,1,0,0,0,0,7,1,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,2,6,6,0,14,0,0,0,2,0,0,1,0,0,0
93755334,0,3,0,0,0,6,4,4,0,3,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,2,0,0,0
93755335,0,3,0,3,0,2,5,3,0,4,1,2,0,0,0,0,1,1,1,0,0,0,0,1,1,2,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,0,3,0,0,2
93755336,0,3,0,4,0,7,5,11,0,6,2,4,3,0,0,0,5,3,0,1,2,0,0,2,2,4,1,0,1,3,1,0,1,2,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,0,0,3,0,0,0
93755337,0,3,0,6,0,3,3,1,0,1,1,2,0,1,0,0,1,2,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
93755338,0,4,0,4,0,2,2,2,0,2,1,0,0,0,0,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2
93759451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93759452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93760116,0,1,0,0,0,1,2,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,2,3,0,0,1,0,0,0
93760117,0,2,0,1,0,1,2,2,0,1,2,1,1,0,0,0,2,0,0,0,1,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
93760119,0,4,0,4,0,1,8,13,1,4,3,2,0,0,1,1,7,9,2,1,1,0,0,4,2,0,0,1,1,2,1,0,1,2,0,0,0,0,0,0,0,2,0,0,7,2,0,1,0,1,0,4,0,0,1
93760125,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
93760141,0,6,0,7,0,0,11,3,0,3,0,4,0,0,0,0,4,1,1,0,0,0,0,1,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,3,4,0,13,0,0,1,0,0,0,2,0,0,3
93760147,1,6,0,3,0,3,3,4,0,3,1,5,1,0,0,0,10,5,2,0,3,0,0,0,2,1,0,1,0,8,1,0,0,0,0,0,0,1,0,1,1,6,3,0,5,2,0,2,2,1,0,6,0,0,4
93760149,0,6,0,2,0,2,6,7,0,1,2,2,0,0,0,0,5,2,1,0,2,0,2,7,3,0,0,1,0,2,2,0,1,0,0,0,0,1,0,0,0,1,2,1,3,1,0,12,1,0,0,3,0,0,1
93760150,0,1,0,0,0,0,0,3,0,3,2,0,1,0,0,0,4,2,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0
93760151,0,4,0,5,0,3,1,3,0,4,2,4,4,0,0,0,4,3,0,0,2,0,0,0,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,3,0,1,0,2,0,0,0
93760159,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0
93760161,1,25,0,16,0,7,18,13,0,12,4,7,0,0,0,0,13,18,4,1,5,2,0,5,10,2,1,1,3,9,2,0,1,0,0,0,1,0,0,0,2,8,9,2,4,1,0,4,0,1,0,4,0,0,14
93760170,0,5,0,0,0,1,4,3,0,4,0,3,0,0,0,0,4,1,0,0,0,0,0,3,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,29,0,1,0,0,0,2,0
93765339,0,2,0,0,0,0,2,7,0,3,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93765341,0,6,0,8,0,4,3,1,0,1,2,3,1,0,0,0,4,1,0,0,2,0,0,0,1,0,0,1,1,5,1,0,0,0,0,0,2,0,0,0,0,0,6,0,4,1,0,3,1,2,0,4,0,0,1
93765342,0,1,0,2,0,3,3,21,0,3,2,3,0,0,0,0,4,7,1,0,1,0,0,4,2,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,1,4,6,1,3,0,0,1,1,0,0,2,0,0,29
93765343,0,2,0,3,0,1,0,2,0,3,1,1,1,0,0,0,4,2,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,1,1,0,1,5,0,0,0
93765344,0,1,0,1,0,6,1,3,0,2,1,2,0,0,1,0,1,0,2,0,1,0,0,2,1,3,0,1,3,0,0,1,0,0,0,0,1,0,0,0,1,5,0,1,5,1,0,4,2,1,0,4,0,0,4
93765345,0,2,0,2,0,1,3,0,0,2,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,4,1,1,0,1,0,1,0
93765346,0,3,0,2,0,2,3,2,0,2,0,1,0,0,0,0,1,2,0,0,2,0,0,1,1,0,0,1,2,4,2,0,0,0,0,1,0,0,3,3,2,2,6,2,5,3,0,13,1,4,0,2,5,0,4
93769455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93770112,0,1,0,1,0,1,1,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,8,0,10,1,0,1,3,0,1,1,1,0,0
93770116,0,2,0,0,0,4,4,1,0,3,0,0,2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,4,2,0,4,1,0,4,0,0,0,1,0,0,0
93770118,0,1,0,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,1
93770119,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,3,0,0,0
93770127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,3,0,0,1,0,0,0
93770131,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93770133,0,1,0,0,0,2,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
93770139,0,1,0,1,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0
93770142,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,8,1,2,0,4,0,0,0
93770146,0,1,0,1,0,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,4,0,2,0,0,0,1,0,0,0,0,0,2
93770154,2,8,0,7,0,3,4,10,0,8,3,7,2,1,0,2,7,9,3,0,1,2,0,4,3,2,0,0,0,4,4,0,1,0,1,1,1,0,0,0,1,12,5,0,6,1,1,8,0,1,0,1,0,0,3
93770157,0,1,0,1,0,3,3,0,0,2,1,1,0,0,0,0,3,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,4,0,0,0,1,0,0,0
93770158,0,2,0,5,0,3,4,0,0,4,2,4,0,1,0,0,4,3,0,0,1,0,1,2,1,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,5,2,0,3,1,0,1,0,2,0,4,0,0,1
93775347,0,2,0,2,0,17,2,1,0,4,2,5,0,4,1,0,3,2,0,0,2,1,1,5,2,5,0,0,1,11,2,0,1,4,1,0,0,0,0,0,2,7,6,1,7,1,0,1,1,1,0,3,0,1,0
93775348,0,6,0,4,0,3,5,6,0,7,2,4,1,1,0,0,6,4,2,0,2,1,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,4,0,1,0,0,3,0,1,0,4,0,0,0
93775349,0,1,0,2,0,3,1,2,0,2,2,3,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,3,0,0,0,2,0,1,0
93775350,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1
93775351,0,4,0,3,0,0,2,2,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,10,1,0,8,0,1,2,2,0,0,0
94610000,4,41,5,89,39,149,42,186,1,55,9,9,9,1,5,2,40,66,17,9,8,0,5,116,23,7,19,19,8,65,28,2,2,14,1,5,8,0,0,1,3,35,30,1,22,3,0,16,3,2,3,51,0,0,0
94620000,1,39,6,76,47,20,41,69,2,35,8,19,12,3,4,2,41,36,8,1,8,2,5,86,17,8,39,9,14,30,20,4,1,28,0,4,9,2,0,0,1,12,35,1,32,1,0,83,2,3,3,16,0,1,1
94630000,1,29,4,30,0,18,17,36,2,29,6,8,3,2,3,0,28,34,4,2,4,0,2,35,15,10,3,12,2,25,6,2,1,8,2,4,3,0,0,0,1,38,17,2,7,1,0,11,1,3,0,15,0,0,0
94640000,9,54,0,21,0,25,17,26,1,37,12,18,7,2,1,1,24,18,5,0,10,2,2,119,11,4,2,3,12,23,46,1,2,5,1,4,2,0,0,0,0,40,20,2,5,2,0,15,0,1,1,16,1,1,0
94710111,0,1,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
94710117,0,2,0,0,0,2,4,1,0,5,1,1,0,0,0,1,4,1,1,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
94710119,0,1,0,0,0,3,1,4,0,5,2,3,3,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0
94710123,0,1,0,0,0,3,5,3,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,1,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0
94710131,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
94710137,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
94710140,0,2,0,0,0,10,3,46,0,6,1,1,0,0,1,2,9,13,3,0,5,3,0,0,4,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,2,2,3,0,5,1,0,1,0,0,0,3,0,0,0
94710142,0,1,0,0,0,6,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,5,2,1,1,4,0,0,1
94710145,0,3,0,3,0,6,6,19,0,9,2,3,1,1,0,0,9,7,1,0,1,0,0,10,3,2,0,0,2,5,1,0,0,6,0,0,0,0,0,0,0,3,6,0,2,1,0,0,0,1,1,7,0,0,0
94710150,0,1,0,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,0,0,0
94710155,0,2,0,3,0,3,3,1,0,3,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0
94710159,0,3,0,0,0,2,2,5,0,5,0,2,1,0,0,0,3,1,1,1,0,0,0,2,4,1,0,0,6,1,1,0,0,4,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,2,0,2,0,0,0
94710165,0,1,0,0,0,1,3,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0
94710169,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
94710172,0,0,0,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0
94710174,0,3,0,3,0,4,2,5,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1
94710185,0,5,0,3,0,1,2,7,0,6,2,1,0,0,0,0,4,1,0,1,1,0,0,1,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,6,1,0,1,1,0,3,0,0,2,5,0,0,0
94710191,0,2,0,6,0,0,2,28,0,2,0,1,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0
94710195,0,1,0,1,0,3,8,9,0,2,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0
94710207,0,2,0,0,0,1,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
94710208,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94710214,0,1,0,3,0,0,2,1,0,3,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0
94710220,0,1,0,0,0,3,2,1,0,4,1,2,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,11,0,4,0,5,0,0,0
94715401,0,2,0,5,0,2,7,1,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,6,0,1,0,0,0,0,0
94715403,0,1,0,1,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0
94715407,0,3,0,3,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,3,3,3,0,3,0,0,12,3,0,0,2,0,2,10
94715408,0,3,0,0,0,4,4,0,0,2,1,2,0,0,1,0,6,2,0,1,0,0,0,1,2,0,1,1,6,1,4,0,0,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,3
94715445,0,4,0,3,0,0,3,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,0,0,1
94719452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94719453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94719454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94719455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
94719456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94719457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94719459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94719460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94719461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
94719462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94720111,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,3,0,1,0,2,0,1,0
94720116,0,1,0,1,0,2,2,1,0,2,1,0,1,0,0,0,3,0,0,0,1,0,0,4,2,1,0,1,1,5,0,1,0,2,0,0,1,0,0,0,0,4,1,0,0,0,0,5,0,2,0,7,0,1,0
94720119,0,1,0,2,0,8,5,13,0,3,2,1,0,0,0,0,2,5,0,1,1,0,0,4,1,2,0,0,1,2,2,0,0,1,0,0,1,0,0,0,1,2,2,0,7,0,0,0,1,0,0,2,0,0,0
94720121,0,1,0,1,0,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,5,5,0,4,1,0,3,0,1,0,7,0,0,0
94720131,0,1,0,2,0,1,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,6,1,0,1,0,0,0,0
94720138,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,9,1,1,0,3,0,0,1
94720139,0,2,0,0,0,1,1,3,0,4,2,2,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
94720143,0,1,0,0,0,3,1,0,0,2,1,2,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,4,0,1,0,1,0,0,0
94720150,0,1,0,2,0,2,2,9,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,6,0,0,0,1,0,0,1,0,0,0
94720164,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,1,0,0,0,1,0
94720175,0,12,0,0,0,17,8,6,0,11,3,4,1,1,0,0,7,10,4,1,1,0,0,6,4,2,0,1,5,9,6,0,1,5,0,1,0,0,0,0,0,2,13,1,7,2,0,5,2,0,0,6,0,0,0
94720179,0,1,0,3,0,4,2,3,0,3,1,1,2,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,4,5,2,0,0,3,0,0,0,0,0,0,1,1,6,0,2,2,0,17,6,2,1,4,1,0,0
94720190,0,1,0,0,0,2,2,1,0,2,0,1,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,1,4,0,2,0,0,0,2,1,1,0,0,0,0
94720197,0,1,0,1,0,9,1,1,0,6,2,3,1,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,3,3,2,0,0,3,0,1,0,0,0,0,0,2,3,0,2,1,0,4,3,2,0,4,0,0,0
94720198,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,2,2,0,4,0,0,0,13,0,0,0
